post_title;post_name;post_parent;ID;post_content;post_excerpt;post_status;post_password;menu_order;post_date;post_author;comment_status;sku;parent_sku;children;downloadable;virtual;stock;regular_price;sale_price;weight;length;width;height;tax_class;visibility;stock_status;backorders;sold_individually;low_stock_amount;manage_stock;tax_status;upsell_ids;crosssell_ids;purchase_note;sale_price_dates_from;sale_price_dates_to;download_limit;download_expiry;product_url;button_text;images;downloadable_files;product_page_url;meta:total_sales;tax:product_type;tax:product_visibility;tax:product_cat;tax:product_tag;tax:product_shipping_class;attribute:pa_color;attribute_data:pa_color;attribute:pa_size;attribute_data:pa_size
Organic Harvest Unisex Anti-Acne Sheet Face Mask 20g;organic-harvest-unisex-anti-acne-sheet-face-mask-20g;;10075841;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-anti-acne-sheet-face-mask-20g;;;no;no;;4410;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-anti-acne-sheet-face-mask-20g/;0;simple;;Women;;;;;;
Organic Harvest Unisex Sulphate Free Skin Lightening Face Wash 50g;organic-harvest-unisex-sulphate-free-skin-lightening-face-wash-50g;;10075843;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-sulphate-free-skin-lightening-face-wash-50g;;;no;no;;4556;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-sulphate-free-skin-lightening-face-wash-50g/;0;simple;;Women;;;;;;
Organic Harvest Unisex Age Reversal Cream 15 g;organic-harvest-unisex-age-reversal-cream-15-g;;10075845;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-age-reversal-cream-15-g;;;no;no;;4548;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-age-reversal-cream-15-g/;0;simple;;Women;;;;;;
Organic Harvest Unisex Moisturising Sheet Face Mask 20g;organic-harvest-unisex-moisturising-sheet-face-mask-20g;;10075851;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-moisturising-sheet-face-mask-20g;;;no;no;;4842;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-moisturising-sheet-face-mask-20g/;0;simple;;Women;;;;;;
Organic Harvest Unisex Age Reversal Cream 50gm;organic-harvest-unisex-age-reversal-cream-50gm;;10075853;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-age-reversal-cream-50gm;;;no;no;;4735;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-age-reversal-cream-50gm/;0;simple;;Women;;;;;;
Organic Harvest Unisex Anti-Pigmentation Cream 15g;organic-harvest-unisex-anti-pigmentation-cream-15g;;10075855;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-anti-pigmentation-cream-15g;;;no;no;;4366;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-anti-pigmentation-cream-15g/;0;simple;;Men;;;;;;
Organic Harvest Unisex Activ Luminosity Anti Pigmentation Cream 50gm;organic-harvest-unisex-activ-luminosity-anti-pigmentation-cream-50gm;;10075857;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-activ-luminosity-anti-pigmentation-cream-50gm;;;no;no;;4301;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-activ-luminosity-anti-pigmentation-cream-50gm/;0;simple;;Men;;;;;;
Organic Harvest Unisex Sulphate Free Fresh & Glow Face Wash 100g;organic-harvest-unisex-sulphate-free-fresh-glow-face-wash-100g;;10075859;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-sulphate-free-fresh-&-glow-face-wash-100g;;;no;no;;4447;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-sulphate-free-fresh-glow-face-wash-100g/;0;simple;;Women;;;;;;
Organic Harvest Unisex Sulphate Free Oil Control Face Wash 100g;organic-harvest-unisex-sulphate-free-oil-control-face-wash-100g;;10075867;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-organic-harvest-unisex-sulphate-free-oil-control-face-wash-100g;;;no;no;;4497;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/organic-harvest-unisex-sulphate-free-oil-control-face-wash-100g/;0;simple;;Women;;;;;;
Puma Unisex Black Textile Running Shoes;puma-unisex-black-textile-running-shoes;;10075915;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-unisex-black-textile-running-shoes;;;no;no;;4587;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-unisex-black-textile-running-shoes/;0;simple;;Women;;;;;;
Puma Men Blue Trackracer IDP Peacoat-Quarry Sneakers;puma-men-blue-trackracer-idp-peacoat-quarry-sneakers;;10075921;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-blue-trackracer-idp-peacoat-quarry-sneakers;;;no;no;;4172;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-blue-trackracer-idp-peacoat-quarry-sneakers/;0;simple;;Men;;;;;;
Puma Men Grey Trenzo II IDP CASTLEROCK-Rhubarb Sneakers;puma-men-grey-trenzo-ii-idp-castlerock-rhubarb-sneakers;;10075927;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-grey-trenzo-ii-idp-castlerock-rhubarb-sneakers;;;no;no;;5011;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-grey-trenzo-ii-idp-castlerock-rhubarb-sneakers/;0;simple;;Men;;;;;;
Puma Men Blue Sneakers;puma-men-blue-sneakers;;10075931;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-blue-sneakers;;;no;no;;4866;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-blue-sneakers/;0;simple;;Men;;;;;;
Puma Men Black Agile t1 NM IDP Sneakers;puma-men-black-agile-t1-nm-idp-sneakers;;10075935;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-black-agile-t1-nm-idp-sneakers;;;no;no;;4638;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-black-agile-t1-nm-idp-sneakers/;0;simple;;Men;;;;;;
Puma Unisex Black Pacer Next Excel Core Sneakers;puma-unisex-black-pacer-next-excel-core-sneakers;;10075937;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-unisex-black-pacer-next-excel-core-sneakers;;;no;no;;4833;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-unisex-black-pacer-next-excel-core-sneakers/;0;simple;;Women;;;;;;
Puma Men Blue Agile t1 NM IDP Peacoat Woven Design Sneakers;puma-men-blue-agile-t1-nm-idp-peacoat-woven-design-sneakers;;10075941;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-blue-agile-t1-nm-idp-peacoat-woven-design-sneakers;;;no;no;;4418;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-blue-agile-t1-nm-idp-peacoat-woven-design-sneakers/;0;simple;;Men;;;;;;
Puma Women Blue Agile t1 NM Wn s IDP Sneakers;puma-women-blue-agile-t1-nm-wn-s-idp-sneakers;;10075943;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-women-blue-agile-t1-nm-wn-s-idp-sneakers;;;no;no;;4143;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-women-blue-agile-t1-nm-wn-s-idp-sneakers/;0;simple;;Men;;;;;;
Puma Unisex Blue Puma Turin II Sneakers;puma-unisex-blue-puma-turin-ii-sneakers;;10075953;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-unisex-blue-puma-turin-ii-sneakers;;;no;no;;4584;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-unisex-blue-puma-turin-ii-sneakers/;0;simple;;Women;;;;;;
Puma Men Black Sear IDP Sneakers;puma-men-black-sear-idp-sneakers;;10075955;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-black-sear-idp-sneakers;;;no;no;;4797;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-black-sear-idp-sneakers/;0;simple;;Men;;;;;;
Puma Unisex Black Puma Turin II Sneakers;puma-unisex-black-puma-turin-ii-sneakers;;10075957;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-unisex-black-puma-turin-ii-sneakers;;;no;no;;5006;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-unisex-black-puma-turin-ii-sneakers/;0;simple;;Women;;;;;;
Puma Men Navy Blue Sear ID PSneakers;puma-men-navy-blue-sear-id-psneakers;;10075963;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-navy-blue-sear-id-psneakers;;;no;no;;4327;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-navy-blue-sear-id-psneakers/;0;simple;;Men;;;;;;
Puma Men Black Progression Pro IDP Sneakers;puma-men-black-progression-pro-idp-sneakers;;10075969;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-black-progression-pro-idp-sneakers;;;no;no;;4767;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-black-progression-pro-idp-sneakers/;0;simple;;Men;;;;;;
Puma Men Black Hurdler IDP Sneakers;puma-men-black-hurdler-idp-sneakers;;10076001;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-black-hurdler-idp-sneakers;;;no;no;;4313;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-black-hurdler-idp-sneakers/;0;simple;;Men;;;;;;
ZIYAA Women Grey Printed Kurta with Trousers;ziyaa-women-grey-printed-kurta-with-trousers;;10076029;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-ziyaa-women-grey-printed-kurta-with-trousers;;;no;no;;4502;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/ziyaa-women-grey-printed-kurta-with-trousers/;0;simple;;Men;;;;;;
ZIYAA Women Blue Solid Kurta with Sharara;ziyaa-women-blue-solid-kurta-with-sharara;;10076055;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-ziyaa-women-blue-solid-kurta-with-sharara;;;no;no;;4747;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/ziyaa-women-blue-solid-kurta-with-sharara/;0;simple;;Men;;;;;;
Smiley World Women Burgundy Solid Sweatshirt;smiley-world-women-burgundy-solid-sweatshirt;;10076249;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-smiley-world-women-burgundy-solid-sweatshirt;;;no;no;;4743;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/smiley-world-women-burgundy-solid-sweatshirt/;0;simple;;Men;;;;;;
EQUINOX Men Maroon Regular Fit Self Design Formal Shirt;equinox-men-maroon-regular-fit-self-design-formal-shirt;;10079995;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-equinox-men-maroon-regular-fit-self-design-formal-shirt;;;no;no;;4395;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/equinox-men-maroon-regular-fit-self-design-formal-shirt/;0;simple;;Men;;;;;;
EQUINOX Men Grey Regular Fit Printed Formal Shirt;equinox-men-grey-regular-fit-printed-formal-shirt;;10080029;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-equinox-men-grey-regular-fit-printed-formal-shirt;;;no;no;;4800;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/equinox-men-grey-regular-fit-printed-formal-shirt/;0;simple;;Men;;;;;;
DressBerry Women Pack of 2 Solid Shoe Liners;dressberry-women-pack-of-2-solid-shoe-liners;;10080181;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-dressberry-women-pack-of-2-solid-shoe-liners;;;no;no;;4385;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/dressberry-women-pack-of-2-solid-shoe-liners/;0;simple;;Men;;;;;;
Shaily Grey Checked Net Saree;shaily-grey-checked-net-saree;;10080227;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-shaily-grey-checked-net-saree;;;no;no;;4261;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/shaily-grey-checked-net-saree/;0;simple;;Women;;;;;;
Shaily Off-White Printed Cotton Blend Saree;shaily-off-white-printed-cotton-blend-saree;;10080229;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-shaily-off-white-printed-cotton-blend-saree;;;no;no;;4999;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/shaily-off-white-printed-cotton-blend-saree/;0;simple;;Women;;;;;;
Shaily Yellow & Brown Pure Georgette Printed Saree;shaily-yellow-brown-pure-georgette-printed-saree;;10080233;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-shaily-yellow-&-brown-pure-georgette-printed-saree;;;no;no;;4879;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/shaily-yellow-brown-pure-georgette-printed-saree/;0;simple;;Women;;;;;;
Shaily Yellow Printed Silk Blend Saree;shaily-yellow-printed-silk-blend-saree;;10080239;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-shaily-yellow-printed-silk-blend-saree;;;no;no;;4970;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/shaily-yellow-printed-silk-blend-saree/;0;simple;;Women;;;;;;
SWHF Black Solid Oval Anti-Skid Bath Rug;swhf-black-solid-oval-anti-skid-bath-rug;;10080243;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-swhf-black-solid-oval-anti-skid-bath-rug;;;no;no;;4289;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/swhf-black-solid-oval-anti-skid-bath-rug/;0;simple;;Women;;;;;;
AKKRITI BY PANTALOONS Women Grey Printed Shirt Style Top;akkriti-by-pantaloons-women-grey-printed-shirt-style-top;;10080283;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-akkriti-by-pantaloons-women-grey-printed-shirt-style-top;;;no;no;;4383;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/akkriti-by-pantaloons-women-grey-printed-shirt-style-top/;0;simple;;Men;;;;;;
Puma Men Black Sneakers;puma-men-black-sneakers;;10080309;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-puma-men-black-sneakers;;;no;no;;4772;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/puma-men-black-sneakers/;0;simple;;Men;;;;;;
Mochi Women Tan Brown Woven Design Open Toe Flats;mochi-women-tan-brown-woven-design-open-toe-flats;;10080317;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-mochi-women-tan-brown-woven-design-open-toe-flats;;;no;no;;4108;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/mochi-women-tan-brown-woven-design-open-toe-flats/;0;simple;;Men;;;;;;
Vishudh Women Brown & Navy Blue Floral Print Maxi Dress;vishudh-women-brown-navy-blue-floral-print-maxi-dress;;10080395;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-vishudh-women-brown-&-navy-blue-floral-print-maxi-dress;;;no;no;;4354;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/vishudh-women-brown-navy-blue-floral-print-maxi-dress/;0;simple;;Men;;;;;;
Vishudh Women Navy Blue & Red Checked Straight Kurta;vishudh-women-navy-blue-red-checked-straight-kurta;;10080397;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-vishudh-women-navy-blue-&-red-checked-straight-kurta;;;no;no;;4248;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/vishudh-women-navy-blue-red-checked-straight-kurta/;0;simple;;Men;;;;;;
Vishudh Women Peach-Coloured & Gold-Toned Printed Straight Kurta;vishudh-women-peach-coloured-gold-toned-printed-straight-kurta;;10080399;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;woo-vishudh-women-peach-coloured-&-gold-toned-printed-straight-kurta;;;no;no;;4535;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;http://localhost/p_shop/product/vishudh-women-peach-coloured-gold-toned-printed-straight-kurta/;0;simple;;Men;;;;;;
